"idauniq","Paternal_Occ_Intermediate","Paternal_Occ_High","Self_Occ_Intermediate","Self_Occ_High","Education_Intermediate","Education_Degree","Wealth_Second_Tertile","Wealth_Third_Tertile","Age","Sex"
160054,0,0,0,1,0,0,0,1,64,1
160055,-99,-99,-99,-99,1,0,0,1,56,2
160057,0,0,1,0,1,0,0,0,56,2
160060,1,0,0,1,1,0,1,0,67,2
160061,0,1,0,1,0,0,0,1,58,1
160064,0,1,0,1,1,0,1,0,61,2
160065,0,1,0,1,1,0,0,0,61,1
160066,1,0,0,1,1,0,1,0,69,1
160068,0,0,0,0,1,0,0,0,59,1
160069,1,0,0,0,0,0,-99,-99,54,1
160070,0,1,0,1,1,0,0,1,62,1
160074,1,0,0,1,0,1,0,1,64,2
160078,0,0,-99,-99,0,0,0,0,56,2
160081,-99,-99,0,0,1,0,0,0,66,2
160083,0,1,0,1,1,0,0,1,73,1
160086,1,0,-99,-99,1,0,0,1,56,2
160088,0,1,-99,-99,1,0,0,1,56,2
160091,0,0,0,1,1,0,1,0,64,1
160092,0,0,0,1,0,1,0,1,65,1
160093,1,0,0,1,0,0,0,0,57,2
160094,1,0,1,0,1,0,0,0,53,2
160097,0,0,0,1,0,1,0,1,73,1
160099,1,0,-99,-99,0,1,1,0,48,2
160102,0,1,-99,-99,1,0,0,0,55,2
160103,0,1,0,0,1,0,0,0,62,1
160104,0,0,0,1,1,0,0,0,75,1
160105,0,0,0,0,0,0,-99,-99,55,1
160107,0,0,0,0,0,0,0,0,50,2
160111,1,0,-99,-99,1,0,1,0,56,2
160112,0,1,0,1,1,0,1,0,70,2
160114,0,0,0,0,1,0,-99,-99,59,1
160119,1,0,0,1,0,0,1,0,73,1
160121,0,1,0,1,0,1,1,0,74,1
160122,0,0,0,0,0,1,1,0,71,1
160123,0,1,0,1,1,0,1,0,57,2
160124,0,0,1,0,0,1,0,1,66,1
160126,1,0,0,1,0,0,1,0,53,1
160127,1,0,0,0,1,0,1,0,59,1
160129,0,1,0,1,1,0,0,1,70,2
160131,0,0,0,1,1,0,0,0,48,2
160132,1,0,0,1,0,1,0,1,53,1
160134,0,0,0,0,1,0,1,0,63,2
160137,0,1,1,0,1,0,0,0,59,2
160139,1,0,0,0,1,0,0,0,70,1
160140,0,1,1,0,1,0,0,1,51,2
160141,0,0,0,0,0,0,-99,-99,52,1
160142,1,0,0,0,0,0,1,0,56,2
160145,0,1,-99,-99,0,1,0,0,56,1
160148,0,1,0,1,1,0,1,0,51,1
160149,0,1,1,0,0,0,0,1,60,2
160154,1,0,0,1,1,0,0,1,52,1
160155,0,0,0,1,1,0,0,1,60,2
160157,0,1,0,1,1,0,0,1,63,2
160159,0,1,0,1,0,1,1,0,55,2
160162,1,0,0,0,0,0,1,0,58,1
160166,1,0,0,0,0,0,0,0,67,1
160167,1,0,0,1,1,0,0,1,54,1
160168,1,0,-99,-99,0,0,0,0,57,1
160173,0,1,0,0,1,0,1,0,52,2
160176,0,1,0,0,1,0,1,0,60,1
160177,1,0,0,1,0,1,0,1,53,1
160178,0,1,0,0,1,0,0,1,57,2
160179,0,0,0,0,1,0,0,0,65,1
160180,0,1,-99,-99,1,0,0,1,56,2
160184,0,0,1,0,1,0,0,0,52,1
160185,1,0,0,1,0,1,0,1,64,1
160186,0,0,1,0,0,0,-99,-99,55,2
160188,1,0,1,0,1,0,0,1,52,2
160189,1,0,0,1,1,0,0,1,72,1
160190,0,0,0,0,0,0,-99,-99,55,2
160191,0,1,1,0,1,0,0,1,58,2
160192,0,0,1,0,1,0,1,0,62,1
160193,0,0,0,0,1,0,0,0,65,1
160197,1,0,0,0,0,0,0,0,55,2
160198,0,1,0,1,0,1,0,1,65,1
160199,0,1,0,0,0,1,0,1,61,1
160202,0,1,0,1,1,0,0,1,52,1
160203,1,0,0,0,0,0,0,0,57,1
160207,0,1,1,0,0,1,1,0,51,2
160208,-99,-99,0,1,1,0,-99,-99,52,1
160209,0,1,0,1,0,1,0,1,63,2
160211,0,0,0,0,1,0,1,0,50,1
160215,0,1,-99,-99,1,0,0,1,56,2
160216,-99,-99,0,0,1,0,0,1,69,1
160220,0,1,0,1,0,1,0,1,57,1
160221,0,0,-99,-99,1,0,0,0,58,1
160226,0,1,0,1,0,1,0,1,73,1
160227,0,1,1,0,1,0,0,1,65,1
160228,1,0,0,0,1,0,1,0,70,1
160229,1,0,0,1,1,0,0,0,56,1
160230,0,1,0,1,1,0,0,0,56,1
160231,0,0,0,0,0,1,0,1,59,2
160233,1,0,1,0,1,0,0,1,58,2
160234,0,1,1,0,1,0,1,0,55,1
160235,-99,-99,0,1,1,0,0,0,56,1
160237,1,0,0,1,0,1,1,0,56,1
160238,1,0,0,0,1,0,0,1,72,1
160245,1,0,0,1,0,1,1,0,64,2
160246,1,0,1,0,0,1,0,1,68,1
160250,0,0,0,0,0,0,0,0,77,2
160254,0,1,0,1,1,0,0,1,59,1
160255,-99,-99,0,0,0,0,0,0,70,2
160259,0,1,0,1,1,0,0,1,56,1
160260,1,0,0,0,0,0,0,0,73,2
160261,0,1,0,1,0,1,0,0,55,2
160263,0,0,0,0,1,0,1,0,65,2
160267,0,0,1,0,0,0,0,0,65,2
160270,1,0,0,0,0,0,0,0,70,2
160271,1,0,1,0,1,0,0,0,51,2
160272,1,0,1,0,1,0,0,0,60,2
160274,0,0,0,1,1,0,1,0,46,1
160276,0,0,0,1,0,1,1,0,58,1
160277,0,1,0,1,0,1,1,0,58,2
160280,1,0,0,1,1,0,0,1,62,2
160281,1,0,0,1,0,1,1,0,50,2
160283,0,1,0,1,1,0,0,1,70,1
160284,1,0,0,1,0,0,0,0,60,2
160287,0,1,-99,-99,1,0,1,0,56,2
160290,0,1,0,1,1,0,0,1,74,2
160293,1,0,0,0,0,0,0,1,68,2
160294,1,0,1,0,1,0,0,1,53,1
160297,0,0,0,1,0,0,1,0,64,1
160298,0,0,1,0,1,0,1,0,67,1
160299,0,0,0,0,0,0,1,0,61,2
160302,0,0,0,0,0,0,1,0,61,2
160305,0,0,0,0,0,0,1,0,70,2
160306,1,0,0,0,1,0,0,0,64,2
160311,0,1,-99,-99,1,0,0,1,56,2
160314,1,0,0,0,1,0,1,0,51,2
160316,0,1,0,1,1,0,0,1,68,1
160318,-99,-99,0,0,1,0,-99,-99,53,1
160322,-99,-99,0,0,1,0,0,0,57,2
160323,1,0,0,0,1,0,0,0,71,1
160325,0,0,0,1,0,0,0,0,68,1
160331,0,1,1,0,1,0,-99,-99,67,2
160334,1,0,0,1,0,1,0,1,52,1
160336,1,0,0,1,0,1,1,0,58,2
160337,0,0,0,1,0,1,0,1,54,1
160338,0,1,0,1,1,0,1,0,56,1
160339,0,1,0,1,0,1,0,1,54,2
160340,-99,-99,0,0,0,0,0,0,68,1
160341,0,1,1,0,0,0,1,0,80,1
160342,1,0,0,1,1,0,0,1,61,2
160343,0,0,1,0,0,0,0,0,55,1
160344,0,1,0,0,0,0,0,0,60,1
160345,0,1,0,0,1,0,0,0,63,1
160346,0,0,0,0,1,0,0,0,55,2
160347,0,1,1,0,1,0,1,0,65,2
160349,0,1,0,1,0,0,-99,-99,51,2
160351,0,0,0,1,1,0,0,0,79,1
160352,-99,-99,0,0,1,0,1,0,72,2
160356,0,1,0,1,1,0,0,1,55,1
160357,0,0,-99,-99,1,0,1,0,56,1
160358,1,0,0,0,1,0,0,1,52,2
160362,0,1,1,0,0,1,0,1,55,1
160363,0,0,0,0,1,0,1,0,68,2
160364,1,0,0,1,1,0,0,0,50,1
160367,0,1,-99,-99,1,0,0,1,56,2
160369,1,0,-99,-99,0,1,1,0,63,1
160370,1,0,0,1,1,0,0,1,71,1
160374,0,0,0,1,1,0,1,0,54,1
160375,1,0,0,1,1,0,1,0,77,1
160377,1,0,0,0,0,0,-99,-99,57,1
160381,0,1,0,0,1,0,1,0,63,1
160385,0,1,0,1,1,0,1,0,52,1
160388,0,0,1,0,1,0,-99,-99,66,2
160389,1,0,0,1,1,0,0,1,52,2
160390,1,0,0,1,1,0,0,1,70,1
160393,0,0,0,0,0,0,0,0,60,2
160394,0,1,0,1,1,0,-99,-99,74,1
160397,0,1,0,0,1,0,0,0,56,2
160398,1,0,0,0,0,0,0,1,61,2
160402,0,1,1,0,0,0,-99,-99,67,2
160403,-99,-99,0,0,0,0,1,0,58,2
160406,0,1,0,1,1,0,-99,-99,57,2
160407,0,0,0,1,1,0,0,0,51,2
160411,0,1,0,1,0,1,1,0,66,1
160415,0,1,0,1,0,0,0,1,59,1
160416,0,1,-99,-99,1,0,0,0,56,1
160418,0,1,0,1,0,1,0,1,55,1
160419,1,0,0,0,1,0,0,0,56,2
160420,0,1,0,1,1,0,0,1,58,1
160421,0,1,0,1,0,1,0,0,64,1
160423,0,1,1,0,1,0,0,1,68,2
160425,1,0,0,1,0,1,0,1,68,1
160426,1,0,0,0,0,0,1,0,61,2
160427,1,0,1,0,1,0,1,0,66,2
160429,0,0,1,0,1,0,0,1,57,2
160431,1,0,-99,-99,0,1,0,1,56,1
160433,1,0,0,1,0,0,0,1,60,1
160436,-99,-99,0,0,0,0,1,0,73,1
160437,1,0,0,0,1,0,0,1,70,1
160441,0,1,0,1,1,0,0,1,60,1
160443,0,1,-99,-99,0,0,0,0,56,2
160444,0,1,-99,-99,0,1,0,1,58,1
160445,1,0,0,1,1,0,1,0,56,2
160447,0,1,0,1,1,0,0,0,72,2
160451,1,0,1,0,1,0,0,0,56,2
160455,1,0,0,1,1,0,0,1,65,1
160461,0,1,0,1,1,0,0,1,63,2
160467,0,1,0,0,0,0,0,0,58,1
160468,1,0,0,1,1,0,0,1,63,2
160471,0,1,1,0,1,0,1,0,71,2
160475,1,0,-99,-99,1,0,0,0,58,1
160478,1,0,1,0,1,0,0,0,62,1
160480,0,0,1,0,1,0,1,0,51,2
160481,1,0,0,1,1,0,0,1,53,1
160484,0,1,0,0,1,0,0,1,58,2
160487,1,0,0,1,1,0,0,0,58,2
160489,0,0,1,0,1,0,1,0,72,2
160496,1,0,0,0,0,0,0,1,60,2
160498,0,1,1,0,1,0,0,1,57,2
160500,1,0,0,1,1,0,-99,-99,62,1
160505,0,1,0,0,1,0,0,1,65,2
160508,1,0,0,0,1,0,0,0,36,2
160509,0,0,-99,-99,0,1,0,0,56,1
160511,0,1,0,0,1,0,0,0,64,2
160512,0,0,0,0,0,0,0,0,72,2
160513,0,1,0,1,0,1,0,1,55,2
160514,0,0,0,1,0,0,0,0,69,1
160515,0,1,0,1,1,0,1,0,53,1
160517,0,1,0,0,1,0,0,0,58,2
160520,0,1,0,0,1,0,0,0,72,1
160521,0,1,0,1,0,1,0,1,57,2
160522,0,0,-99,-99,1,0,0,0,55,1
160524,0,0,0,0,1,0,0,1,63,1
160525,0,1,0,1,1,0,1,0,57,2
160526,0,0,0,1,0,1,0,1,48,2
160527,0,0,0,1,1,0,0,0,55,2
160531,0,0,0,0,1,0,0,1,66,2
160533,0,1,0,1,1,0,0,0,69,2
160540,1,0,0,0,1,0,1,0,66,1
160541,0,1,0,1,0,1,0,1,49,2
160547,0,1,0,0,1,0,0,1,56,1
160550,0,1,0,1,0,1,0,1,61,1
160551,0,1,-99,-99,1,0,0,1,56,2
160554,0,1,0,0,0,0,1,0,65,1
160555,1,0,0,0,1,0,0,0,55,2
160556,1,0,-99,-99,0,0,-99,-99,53,2
160557,1,0,0,0,0,0,0,1,65,2
160560,1,0,0,0,1,0,0,0,63,2
160561,1,0,1,0,1,0,0,1,63,2
160564,0,1,-99,-99,1,0,0,1,57,2
160565,0,0,0,0,0,0,1,0,71,2
160566,0,1,0,0,1,0,-99,-99,54,1
160568,1,0,1,0,0,0,0,0,61,1
160569,0,1,0,1,0,1,0,1,64,2
160570,0,0,0,1,1,0,0,1,71,1
160571,0,1,1,0,0,1,0,1,65,2
160572,0,1,0,1,1,0,0,1,63,2
160575,1,0,0,1,0,1,0,1,72,1
160577,0,1,1,0,1,0,0,1,52,2
160579,1,0,0,1,1,0,0,0,53,1
160580,1,0,0,1,0,1,0,1,73,1
160582,1,0,0,1,1,0,0,1,59,1
160585,1,0,0,1,0,0,1,0,54,2
160586,0,1,0,1,1,0,0,0,71,1
160588,0,0,0,1,0,1,0,0,72,1
160592,0,1,0,1,0,1,0,1,63,1
160594,0,1,1,0,0,0,-99,-99,54,2
160595,1,0,0,0,1,0,0,0,72,1
160596,-99,-99,0,0,1,0,0,1,64,2
160597,1,0,1,0,1,0,0,1,60,2
160598,0,0,0,0,0,0,0,1,66,1
160599,1,0,0,0,1,0,1,0,53,2
160601,1,0,1,0,1,0,0,1,70,2
160603,1,0,0,1,0,1,0,1,49,1
160604,1,0,0,0,1,0,1,0,69,2
160606,0,1,0,1,0,1,0,1,56,1
160607,-99,-99,0,0,0,0,0,0,61,2
160609,0,1,0,0,0,0,0,1,62,2
160612,0,0,0,0,0,0,0,0,71,2
160616,1,0,0,1,0,1,0,1,59,1
160617,0,1,-99,-99,0,0,0,0,56,2
160620,1,0,0,0,1,0,0,0,71,2
160621,0,0,0,1,0,1,0,1,68,1
160622,0,1,0,1,1,0,0,1,59,2
160623,1,0,0,0,1,0,0,0,54,2
160626,0,1,0,1,1,0,1,0,74,2
160630,0,1,-99,-99,0,1,0,1,56,1
160633,0,1,0,1,0,1,1,0,66,1
160636,0,0,0,1,1,0,0,1,59,1
160638,1,0,-99,-99,0,1,0,0,56,1
160642,0,1,1,0,1,0,0,0,50,2
160643,1,0,0,0,1,0,1,0,63,2
160644,1,0,0,1,0,1,1,0,60,1
160647,0,1,0,0,0,0,1,0,58,2
160648,0,1,0,1,0,1,0,1,59,1
160649,0,1,0,1,0,1,1,0,63,1
160650,1,0,0,1,1,0,0,1,59,1
160651,1,0,0,1,1,0,1,0,73,2
160653,0,1,0,0,1,0,1,0,68,1
160654,1,0,0,0,0,1,1,0,59,2
160656,1,0,-99,-99,0,0,0,0,56,1
160660,-99,-99,1,0,1,0,0,0,61,2
160661,0,0,0,0,0,0,0,0,71,2
160662,0,1,0,1,1,0,1,0,66,2
160665,0,1,0,1,1,0,0,1,68,2
160668,0,1,0,1,0,1,0,1,59,2
160678,0,0,1,0,0,1,0,1,55,2
160679,0,0,0,1,0,1,0,1,63,1
160680,0,0,1,0,1,0,1,0,62,2
160681,0,1,1,0,0,0,0,1,66,1
160684,0,1,1,0,1,0,1,0,54,1
160685,0,1,0,1,1,0,1,0,54,2
160689,0,0,-99,-99,0,1,0,1,56,1
160690,0,1,0,1,1,0,0,1,73,1
160693,0,1,-99,-99,1,0,0,0,56,1
160695,1,0,1,0,0,0,1,0,52,1
160696,1,0,0,1,0,0,0,1,70,2
160699,1,0,0,1,0,1,0,1,56,1
160703,0,1,-99,-99,0,1,1,0,56,2
160704,0,1,0,1,1,0,0,1,71,2
160706,0,1,0,1,0,1,1,0,65,2
160707,0,0,0,0,1,0,0,1,60,1
160708,0,1,1,0,1,0,0,1,65,1
160710,0,1,1,0,1,0,1,0,55,1
160715,0,1,-99,-99,0,1,0,1,56,2
160720,0,1,0,0,0,0,0,1,56,2
160721,-99,-99,0,0,0,0,0,0,52,1
160722,0,1,-99,-99,0,1,0,1,59,2
160724,1,0,1,0,0,0,0,1,69,1
160726,0,1,0,1,0,1,0,1,52,1
160728,1,0,1,0,1,0,1,0,60,2
160730,0,1,0,1,1,0,0,1,60,1
160731,1,0,0,0,0,0,1,0,64,2
160732,1,0,0,1,0,1,0,1,50,1
160733,0,1,0,1,1,0,0,1,62,1
160738,0,0,0,0,0,0,0,1,67,2
160739,0,1,0,1,-99,-99,0,1,63,1
160741,0,1,1,0,1,0,0,0,73,1
160742,0,1,0,1,0,1,0,0,52,2
160746,0,1,0,0,0,0,1,0,67,2
160748,0,1,0,1,0,1,0,1,71,1
160749,1,0,1,0,0,0,0,0,54,1
160751,1,0,1,0,0,0,0,0,52,2
160756,1,0,0,1,1,0,1,0,56,1
160757,0,1,1,0,0,1,0,1,60,2
160758,1,0,1,0,0,1,0,1,70,1
160759,0,1,0,1,1,0,0,1,57,2
160760,0,1,0,0,0,0,-99,-99,64,2
160761,1,0,1,0,1,0,0,1,65,2
160762,0,0,1,0,1,0,0,1,67,1
160763,0,1,-99,-99,1,0,0,1,62,1
160764,1,0,0,1,0,1,1,0,61,2
160765,0,1,0,1,0,1,0,0,74,1
160766,1,0,1,0,1,0,1,0,69,2
160769,0,0,-99,-99,0,1,1,0,56,1
160773,1,0,0,1,1,0,0,1,66,1
160777,0,0,1,0,0,0,1,0,74,2
160778,0,1,0,1,0,1,0,1,70,2
160780,0,1,1,0,1,0,0,1,63,2
160782,0,1,1,0,1,0,1,0,72,1
160788,0,0,1,0,0,0,1,0,59,2
160792,0,0,0,1,1,0,-99,-99,70,1
160793,-99,-99,-99,-99,0,0,-99,-99,49,2
160795,0,1,0,0,0,0,1,0,67,2
160796,0,0,0,1,1,0,1,0,63,2
160797,0,1,0,1,1,0,1,0,67,1
160798,0,0,1,0,1,0,1,0,67,1
160799,0,1,0,1,0,1,-99,-99,50,2
160804,0,0,1,0,1,0,1,0,60,2
160805,0,1,0,0,0,0,0,0,47,2
160807,0,1,0,1,0,0,0,1,60,1
160814,1,0,0,1,1,0,0,0,52,1
160815,0,1,0,1,0,1,0,1,56,2
160817,0,1,1,0,1,0,0,1,67,1
160818,1,0,0,0,1,0,0,1,61,2
160819,0,0,1,0,1,0,0,0,63,2
160820,0,1,0,1,0,1,1,0,56,1
160821,0,1,0,1,0,1,0,1,50,2
160823,0,1,0,1,0,1,0,1,52,2
160824,-99,-99,1,0,1,0,1,0,52,2
160828,0,0,0,0,1,0,1,0,71,1
160831,-99,-99,0,1,0,0,0,1,70,2
160832,0,1,0,0,1,0,1,0,54,2
160834,0,1,0,1,1,0,0,1,48,2
160835,1,0,0,0,0,0,1,0,74,2
160837,1,0,0,0,1,0,0,1,61,1
160841,0,1,-99,-99,0,1,0,1,57,1
160842,1,0,0,0,1,0,-99,-99,52,2
160843,0,1,-99,-99,1,0,1,0,64,1
160845,1,0,1,0,0,0,1,0,71,2
160848,1,0,0,1,1,0,0,1,57,1
160849,0,1,0,1,1,0,0,1,70,1
160851,0,1,0,0,1,0,0,0,62,2
160853,0,1,0,0,1,0,0,1,68,2
160854,0,1,0,1,0,1,1,0,62,1
160855,0,0,0,0,0,0,0,0,61,1
160859,0,1,0,0,1,0,0,1,53,1
160863,1,0,0,0,1,0,0,0,64,1
160864,0,1,0,1,0,1,1,0,58,1
160865,0,0,0,0,0,0,0,0,52,2
160866,0,0,0,1,1,0,1,0,72,1
160868,1,0,1,0,1,0,0,0,64,1
160869,0,0,0,0,1,0,1,0,58,2
160872,0,0,0,1,1,0,1,0,68,1
160874,0,1,0,1,0,1,0,1,65,2
160875,1,0,1,0,1,0,1,0,68,1
160876,0,1,-99,-99,0,1,-99,-99,57,1
160877,0,0,0,0,0,0,0,0,66,1
160879,1,0,0,1,1,0,1,0,55,1
160880,0,0,1,0,0,0,0,1,69,1
160884,0,1,1,0,1,0,0,0,71,2
160885,1,0,0,0,1,0,0,0,56,2
160887,0,0,0,1,1,0,0,0,51,1
160888,0,1,0,1,0,1,1,0,52,1
160889,1,0,0,1,0,1,0,1,55,1
160890,0,1,0,0,1,0,0,0,61,2
160891,1,0,0,0,1,0,1,0,63,1
160894,0,1,0,1,1,0,0,0,56,2
160896,0,0,0,0,0,0,0,0,68,1
160897,0,0,0,0,0,0,1,0,61,2
160899,0,0,0,1,0,0,0,0,56,1
160904,0,1,0,1,0,0,0,0,58,2
160905,0,0,0,0,0,0,1,0,67,1
160906,0,1,-99,-99,1,0,0,1,61,1
160914,0,0,0,1,1,0,1,0,52,2
160927,1,0,1,0,1,0,1,0,61,2
160928,1,0,0,1,0,1,1,0,52,2
160930,0,0,0,0,0,0,0,0,73,2
160931,1,0,1,0,1,0,0,1,58,2
160935,0,1,1,0,1,0,0,1,60,1
160936,1,0,1,0,1,0,0,1,59,1
160937,0,0,0,0,1,0,1,0,63,1
160939,0,1,-99,-99,1,0,0,1,60,1
160940,0,0,0,1,1,0,0,1,53,1
160943,1,0,0,1,1,0,0,1,65,2
160946,0,1,0,1,0,1,0,1,55,1
160948,0,1,1,0,0,1,0,1,65,1
160955,0,1,-99,-99,0,1,0,1,56,2
160957,-99,-99,0,0,0,0,0,1,74,2
160960,1,0,0,0,0,0,0,1,74,1
160961,0,1,0,1,0,1,-99,-99,55,1
160963,1,0,0,1,0,1,0,1,64,1
160964,0,1,1,0,1,0,0,1,63,2
160965,1,0,0,0,1,0,1,0,62,2
160966,1,0,0,1,0,1,0,1,57,2
160967,0,0,1,0,1,0,0,1,58,2
160968,1,0,1,0,1,0,0,1,71,2
160971,1,0,-99,-99,0,1,1,0,56,1
160973,0,1,0,0,1,0,0,1,62,1
160974,1,0,1,0,-99,-99,-99,-99,75,2
160975,-99,-99,0,1,1,0,1,0,63,1
160979,0,1,0,1,1,0,0,1,48,1
160982,1,0,1,0,0,0,1,0,69,2
160983,1,0,-99,-99,1,0,0,1,61,1
160986,1,0,0,0,1,0,-99,-99,53,2
160987,0,1,0,0,0,0,0,0,67,2
160988,0,1,-99,-99,1,0,1,0,55,1
160990,1,0,0,0,0,0,1,0,75,2
160991,1,0,1,0,1,0,0,0,65,1
160992,0,0,0,0,1,0,0,0,58,2
160994,0,1,0,0,1,0,1,0,66,2
160996,0,1,0,1,1,0,0,1,58,1
160998,0,1,0,1,1,0,0,0,33,2
161002,0,0,0,1,1,0,0,1,56,1
161003,1,0,0,1,1,0,1,0,69,2
161004,1,0,0,1,1,0,0,1,68,2
161005,0,0,-99,-99,1,0,1,0,59,1
161006,1,0,0,0,0,0,0,0,66,1
161009,0,1,1,0,1,0,0,1,53,2
161010,0,1,1,0,1,0,1,0,55,2
161013,0,0,0,0,0,0,0,1,61,2
161014,1,0,-99,-99,1,0,0,0,60,2
161016,0,1,0,1,0,1,0,0,52,2
161017,0,1,0,1,0,0,0,1,71,1
161022,0,1,0,1,1,0,0,1,59,2
161024,1,0,0,1,1,0,0,1,59,1
161026,1,0,1,0,1,0,1,0,56,2
161027,1,0,0,0,0,0,0,0,46,1
161028,0,0,0,1,1,0,0,0,61,2
161029,1,0,0,1,1,0,0,0,56,2
161031,0,1,1,0,1,0,1,0,58,2
161033,1,0,0,1,1,0,0,1,65,1
161034,-99,-99,0,1,0,1,1,0,69,2
161035,0,1,0,1,1,0,1,0,58,2
161036,1,0,0,1,0,1,0,1,56,1
161038,0,1,0,0,0,1,0,1,59,1
161039,0,0,0,0,0,0,0,0,55,1
161044,1,0,-99,-99,0,1,1,0,58,2
161048,0,0,1,0,0,0,0,1,75,1
161049,0,0,1,0,1,0,0,1,55,2
161054,1,0,0,1,1,0,1,0,51,1
161055,0,1,0,0,1,0,0,1,68,1
161056,0,1,-99,-99,0,1,0,1,56,1
161060,-99,-99,1,0,0,0,-99,-99,54,2
161067,1,0,0,1,1,0,1,0,75,2
161068,0,1,0,0,0,0,0,1,66,1
161069,1,0,0,1,1,0,1,0,56,1
161070,1,0,1,0,1,0,0,1,64,2
161071,0,0,0,0,0,0,0,0,66,2
161072,1,0,1,0,1,0,0,1,64,2
161073,0,1,0,1,1,0,1,0,57,2
161075,0,0,0,0,1,0,-99,-99,54,2
161077,0,1,1,0,1,0,0,1,67,2
161079,0,1,0,1,0,1,1,0,55,1
161081,0,0,0,0,1,0,0,1,57,2
161082,0,1,0,1,1,0,0,1,56,2
161089,0,0,0,1,0,1,0,1,50,1
161094,1,0,0,1,1,0,0,1,49,2
161096,0,0,0,1,0,1,0,1,63,1
161098,1,0,0,1,1,0,1,0,53,2
161099,1,0,0,0,0,0,0,0,68,2
161100,0,1,0,1,0,1,1,0,53,2
161101,0,1,0,1,1,0,0,0,54,1
161102,0,1,0,1,0,1,-99,-99,65,1
161103,1,0,0,0,0,0,1,0,53,1
161104,1,0,0,0,1,0,0,0,54,1
161105,0,0,0,1,1,0,0,1,69,1
161106,1,0,1,0,0,1,1,0,55,1
161108,0,0,0,0,0,0,0,0,75,1
161112,0,1,0,1,1,0,0,1,55,2
161113,1,0,1,0,1,0,0,0,71,2
161115,-99,-99,1,0,1,0,0,0,53,2
161117,0,0,-99,-99,0,0,0,0,56,2
161121,0,1,0,1,0,1,0,1,50,2
161122,0,1,-99,-99,1,0,0,1,59,1
161125,0,1,1,0,1,0,0,1,66,2
161128,0,0,1,0,0,1,1,0,68,1
161130,0,0,0,0,0,0,0,0,69,2
161132,1,0,0,1,1,0,0,0,59,1
161133,0,1,0,1,0,1,0,1,63,1
161134,0,1,1,0,1,0,1,0,52,2
161135,0,1,-99,-99,1,0,0,0,56,1
161136,0,1,0,1,1,0,1,0,56,2
161137,0,0,0,0,1,0,0,1,58,2
161138,0,0,0,1,0,1,0,1,53,2
161140,1,0,0,0,1,0,0,0,60,2
161141,0,1,0,1,1,0,0,1,67,2
161143,1,0,1,0,1,0,0,1,58,2
161144,0,1,0,1,1,0,-99,-99,62,1
161147,0,1,0,1,0,1,0,1,58,2
161148,0,1,0,1,1,0,0,1,60,2
161149,0,0,0,1,0,1,1,0,55,2
161150,0,1,1,0,0,1,0,0,51,1
161151,0,0,0,1,0,0,1,0,51,2
161152,0,1,1,0,1,0,1,0,73,2
161156,0,1,-99,-99,1,0,1,0,56,2
161157,0,1,0,1,0,1,1,0,66,2
161159,1,0,0,0,1,0,0,0,51,2
161161,0,1,0,0,0,0,0,1,69,2
161172,0,0,-99,-99,0,0,-99,-99,57,2
161173,0,0,0,0,1,0,1,0,63,2
161174,0,0,0,0,0,0,0,0,55,2
161176,1,0,0,0,0,0,0,1,70,1
161178,1,0,1,0,0,1,0,1,57,1
161179,0,1,0,1,1,0,0,1,70,2
161180,0,1,0,0,0,0,1,0,62,1
161181,1,0,0,1,1,0,0,1,68,2
161184,0,1,0,1,1,0,0,1,54,2
161185,0,0,0,0,0,0,0,0,70,1
161187,1,0,1,0,0,0,0,0,75,2
161189,0,1,0,1,1,0,1,0,62,1
161190,0,1,0,1,1,0,0,1,55,2
161191,1,0,0,0,0,0,-99,-99,63,1
161193,0,0,0,0,0,0,0,1,73,2
161196,1,0,0,1,0,1,0,1,56,1
161199,0,1,0,0,1,0,0,1,65,2
161202,0,1,1,0,1,0,0,1,57,2
161205,1,0,0,0,1,0,1,0,53,2
161207,0,1,0,1,1,0,0,1,71,2
161212,0,1,-99,-99,0,1,-99,-99,55,2
161214,0,1,0,1,1,0,0,1,64,1
161215,0,1,0,0,1,0,1,0,47,1
161217,0,1,0,1,0,1,1,0,56,2
161219,0,1,0,1,1,0,0,1,75,1
161220,0,0,0,0,1,0,0,0,51,1
161221,1,0,0,1,1,0,1,0,59,2
161223,1,0,0,0,0,0,0,0,63,2
161224,1,0,0,0,0,0,-99,-99,58,2
161226,0,1,1,0,1,0,1,0,70,2
161227,1,0,1,0,0,0,0,0,74,2
161230,0,1,0,0,1,0,0,1,55,2
161233,0,0,0,1,1,0,1,0,71,1
161235,0,1,-99,-99,0,1,1,0,56,1
161236,0,0,1,0,1,0,0,1,63,2
161237,0,1,-99,-99,0,1,0,1,56,1
161238,0,0,0,0,1,0,1,0,50,2
161239,-99,-99,0,0,1,0,0,1,73,1
161244,0,0,0,0,1,0,1,0,70,1
161248,0,1,1,0,1,0,0,1,50,1
161249,0,1,-99,-99,1,0,0,1,57,1
161252,0,1,0,1,1,0,1,0,60,1
161253,0,1,1,0,1,0,0,1,71,2
161257,0,1,0,1,0,1,1,0,59,2
161259,0,1,1,0,1,0,-99,-99,71,1
161261,-99,-99,0,0,1,0,0,0,52,1
161262,1,0,0,0,1,0,1,0,53,1
161276,0,0,-99,-99,0,0,0,0,55,1
161277,0,0,0,0,0,0,0,0,75,2
161279,0,0,1,0,1,0,0,0,56,1
161280,0,1,1,0,0,1,0,0,54,2
